022023071122807903Retiro                                                                                              007907900000000000001360009270800092706000000000000000000038533000503800000067400000407000732050000000000000000000S
022023071122807904Salamanca                                                                                           007907900000000000001610010662600106628000000000000000000042829000573580000065400000419000831380000000000000000000S
022023071122807905Chamartín                                                                                           007907900000000000001600010998100109984000000000000000000047338000627280000074000000432000879630000000000000000000S
022023071122807906Tetuán                                                                                              007907900000000000001620011050800110510000000000000000000041607000550580000062300000552000773970000000000000000000S
022023071122807907Chamberí                                                                                            007907900000000000001560010563200105633000000000000000000041509000557760000069700000469000827280000000000000000000S
022023071122807908Fuencarral-Pardo                                                                                    007907900000000000002730018191000181911000000000000000000076150001005520000125900000846001410950000000000000000000S
022023071122807909Moncloa-Aravaca                                                                                     007907900000000000001350009072700090731000000000000000000036940000502480000057500000394000709530000000000000000000S
022023071122807910Latina                                                                                              007907900000000000002510017155900171559000000000000000000070070000898800000089700001072001206830000000000000000000S
022023071122807911Carabanchel                                                                                         007907900000000000002510017088000170880000000000000000000064587000846850000081700000981001129420000000000000000000S
022023071122807912Usera                                                                                               007907900000000000001290008966100089661000000000000000000032417000429480000037700000521000564810000000000000000000S
022023071122807913Puente-Vallecas                                                                                     007907900000000000002370016120300161203000000000000000000060354000781480000064700000954001021110000000000000000000S
022023071122807914Moratalaz                                                                                           007907900000000000001070007200300072003000000000000000000029729000380830000039500000396000517350000000000000000000S
022023071122807915Ciudad Lineal                                                                                       007907900000000000002290015992700159928000000000000000000062793000829460000086300000867001143030000000000000000000S
022023071122807916Hortaleza                                                                                           007907900000000000002030014163700141637000000000000000000058101000769840000092900000682001076670000000000000000000S
022023071122807917Villaverde                                                                                          007907900000000000001510010094000100940000000000000000000038250000500400000049000000661000651690000000000000000000S
022023071122807918Villa-Vallecas                                                                                      007907900000000000001160007924900079249000000000000000000030605000403660000050400000561000551210000000000000000000S
022023071122807919Vicálvaro                                                                                           007907900000000000000810005866000058661000000000000000000022658000301690000039400000371000421680000000000000000000S
022023071122807920San Blas                                                                                            007907900000000000001700011519100115191000000000000000000045270000592980000066600000684000806500000000000000000000S
022023071122807921Barajas                                                                                             007907900000000000000550003566300035664000000000000000000014576000192560000026200000186000273140000000000000000000S
022023071122807999Madrid                                                                                              007907900003280782034780236712002367140000000000000000000933496012309550001375100012462017109330000000000000000000S
022023071122808099Majadahonda                                                                                         013113100000072179000790005151500051515000000000000000000021959000298790000037700000201000406800000000000000000000S
022023071122808299Manzanares el Real                                                                                  004504500000009247000090000670300006703000000000000000000002608000036090000004300000052000049790000000000000000000S
022023071122808399Meco                                                                                                000500500000015143000150001065100010651000000000000000000004526000060390000006800000092000077710000000000000000000S
022023071122808499Mejorada del Campo                                                                                  000500500000023897000250001667600016676000000000000000000007223000092000000007100000128000116020000000000000000000S
022023071122808599Miraflores de la Sierra                                                                             004504500000006711000070000476400004764000000000000000000002058000028740000003200000058000035340000000000000000000S
022023071122808699El Molar                                                                                            004504500000009437000070000587100005871000000000000000000002192000029820000003600000052000038570000000000000000000S
022023071122808799Los Molinos                                                                                         013113100000004699000050000358200003582000000000000000000001571000021370000002700000033000027680000000000000000000S
022023071122808899Montejo de la Sierra                                                                                004504500000000372000010000031400000314000000000000000000000132000001850000000000000003000002260000000000000000000S
022023071122808999Moraleja de Enmedio                                                                                 009609600000005368000060000414300004143000000000000000000001808000022930000002000000032000030740000000000000000000S
022023071122809099Moralzarzal                                                                                         004504500000013905000150001016000010160000000000000000000004411000059710000008300000085000078790000000000000000000S
022023071122809199Morata de Tajuña                                                                                    001301300000007960000080000570300005703000000000000000000002467000030690000001800000059000038510000000000000000000S
022023071122809299Móstoles                                                                                            009609600000208761002240015386500153865000000000000000000065763000834010000082000001198001094230000000000000000000S
022023071122809399Navacerrada                                                                                         004504500000003218000030000232300002323000000000000000000001050000014210000001900000013000018720000000000000000000S
022023071122809499Navalafuente                                                                                        004504500000001574000020000109500001095000000000000000000000475000005930000000800000010000007820000000000000000000S
022023071122809599Navalagamella                                                                                       013113100000002809000020000185500001855000000000000000000000782000010380000000600000017000013050000000000000000000S
022023071122809699Navalcarnero                                                                                        009609600000031379000310002183000021830000000000000000000009043000119070000010500000179000157080000000000000000000S
022023071122809799Navarredonda y San Mamés                                                                            004504500000000138000010000014300000143000000000000000000000069000000870000000200000003000001090000000000000000000S
022023071122809999Navas del Rey                                                                                       009609600000003134000030000216400002164000000000000000000001047000013240000000200000021000016410000000000000000000S
022023071122810099Nuevo Baztán                                                                                        000500500000006760000070000490500004905000000000000000000002092000028020000002900000030000035580000000000000000000S
022023071122810199Olmeda de las Fuentes                                                                               000500500000000376000010000026500000265000000000000000000000117000001450000000000000002000002100000000000000000000S
022023071122810299Orusco de Tajuña                                                                                    000500500000001326000020000100800001008000000000000000000000489000005790000000500000012000006710000000000000000000S
022023071122810499Paracuellos de Jarama                                                                               000500500000026450000270001677600016776000000000000000000006731000090320000012700000103000129490000000000000000000S
022023071122810699Parla                                                                                               007907900000130577001210008004000080040000000000000000000032205000414060000038800000704000526760000000000000000000S
022023071122810799Patones                                                                                             004504500000000536000010000045200000452000000000000000000000183000002500000000000000008000003270000000000000000000S
022023071122810899Pedrezuela                                                                                          004504500000006307000060000405400004054000000000000000000001679000021910000002600000030000029540000000000000000000S
022023071122810999Pelayos de la Presa                                                                                 009609600000002867000030000186100001861000000000000000000000858000010430000001000000012000012910000000000000000000S
022023071122811099Perales de Tajuña                                                                                   001301300000003117000030000214300002143000000000000000000001006000012870000001300000019000015900000000000000000000S
022023071122811199Pezuela de las Torres                                                                               000500500000000931000010000072600000726000000000000000000000324000004360000000600000004000005640000000000000000000S
022023071122811299Pinilla del Valle                                                                                   004504500000000198000010000017000000170000000000000000000000084000001070000000200000001000001360000000000000000000S
022023071122811399Pinto                                                                                               007907900000054088000590003884400038847000000000000000000016308000211060000022200000321000282820000000000000000000S
022023071122811499Piñuécar-Gandullas                                                                                  004504500000000184000010000014500000145000000000000000000000072000000870000000000000000000001160000000000000000000S
022023071122811599Pozuelo de Alarcón                                                                                  009609600000087728000970006467700064677000000000000000000028175000383100000040800000214000523440000000000000000000S
022023071122811699Pozuelo del Rey                                                                                     000500500000001178000010000083100000831000000000000000000000351000004720000000300000006000006050000000000000000000S
022023071122811799Prádena del Rincón                                                                                  004504500000000147000010000011800000118000000000000000000000063000000730000000200000001000001000000000000000000000S
022023071122811899Puebla de la Sierra                                                                                 004504500000000084000010000008800000088000000000000000000000055000000630000000100000001000000710000000000000000000S
022023071122811999Quijorna                                                                                            009609600000003683000040000265000002650000000000000000000001109000014980000001000000024000019820000000000000000000S
022023071122812099Rascafría                                                                                           004504500000001736000020000126500001265000000000000000000000593000007750000000400000010000009890000000000000000000S
022023071122812199Redueña                                                                                             004504500000000298000010000023500000235000000000000000000000098000001340000000200000001000001810000000000000000000S
022023071122812299Ribatejada                                                                                          000500500000000871000010000063800000638000000000000000000000310000003740000000500000008000004590000000000000000000S
022023071122812399Rivas-Vaciamadrid                                                                                   000500500000096690001050007026900070269000000000000000000029245000391950000045000000445000546320000000000000000000S
022023071122812499Robledillo de la Jara                                                                               004504500000000114000010000008600000086000000000000000000000031000000420000000100000000000000640000000000000000000S
022023071122812599Robledo de Chavela                                                                                  013113100000004587000050000355100003551000000000000000000001492000019970000001600000027000025470000000000000000000S
022023071122812699Robregordo                                                                                          004504500000000070000010000005700000057000000000000000000000031000000330000000000000000000000430000000000000000000S
022023071122812799Las Rozas de Madrid                                                                                 013113100000095725001020007024900070249000000000000000000029021000399800000048600000321000556230000000000000000000S
022023071122812899Rozas de Puerto Real                                                                                009609600000000577000010000049800000498000000000000000000000244000002910000000300000004000003620000000000000000000S
022023071122812999San Agustín del Guadalix                                                                            004504500000013608000130000908600009086000000000000000000003622000049470000006500000068000067170000000000000000000S
022023071122813099San Fernando de Henares                                                                             000500500000038904000440002849900028499000000000000000000012136000158430000017700000230000211540000000000000000000S
022023071122813199San Lorenzo de El Escorial                                                                          013113100000018423000190001377900013779000000000000000000005596000074920000008400000117000098690000000000000000000S
022023071122813299San Martín de la Vega                                                                               001301300000019927000180001282900012829000000000000000000005312000069650000006800000108000088390000000000000000000S
022023071122813399San Martín de Valdeiglesias                                                                         009609600000008812000100000636600006366000000000000000000002628000035180000003100000084000044060000000000000000000S
022023071122813499San Sebastián de los Reyes                                                                          004504500000091083000950006542300065425000000000000000000026979000352850000039200000414000486080000000000000000000S
022023071122813599Santa María de la Alameda                                                                           013113100000001499000020000113000001130000000000000000000000460000006450000000800000004000008390000000000000000000S
022023071122813699Santorcaz                                                                                           000500500000000941000010000073200000732000000000000000000000345000004850000000500000007000005910000000000000000000S
022023071122813799Los Santos de la Humosa                                                                             000500500000002751000030000185900001859000000000000000000000782000010370000000300000023000013300000000000000000000S
022023071122813899La Serna del Monte                                                                                  004504500000000108000010000007500000075000000000000000000000027000000440000000000000003000000600000000000000000000S
022023071122814099Serranillos del Valle                                                                               009609600000004509000050000345300003453000000000000000000001407000018950000001300000028000025460000000000000000000S
022023071122814199Sevilla la Nueva                                                                                    009609600000009361000090000670700006707000000000000000000002827000036990000003700000068000048300000000000000000000S
022023071122814399Somosierra                                                                                          004504500000000087000010000007800000078000000000000000000000028000000410000000000000000000000680000000000000000000S
022023071122814499Soto del Real                                                                                       004504500000009188000100000696700006967000000000000000000002886000039410000004300000047000053660000000000000000000S
022023071122814599Talamanca de Jarama                                                                                 004504500000004210000040000296300002963000000000000000000001302000016980000002000000029000021380000000000000000000S
022023071122814699Tielmes                                                                                             001301300000002783000020000180500001805000000000000000000000788000009990000000600000016000012640000000000000000000S
022023071122814799Titulcia                                                                                            001301300000001336000020000101300001013000000000000000000000433000005610000000500000004000007130000000000000000000S
022023071122814899Torrejón de Ardoz                                                                                   000500500000134733001380009270300092703000000000000000000038757000505230000062800000688000657780000000000000000000S
022023071122814999Torrejón de la Calzada                                                                              001301300000009947000100000694300006943000000000000000000003000000039990000005100000065000051230000000000000000000S
022023071122815099Torrejón de Velasco                                                                                 001301300000004685000060000357500003575000000000000000000001653000021230000001600000034000027520000000000000000000S
022023071122815199Torrelaguna                                                                                         004504500000004940000060000340100003401000000000000000000001441000018520000001600000040000024130000000000000000000S
022023071122815299Torrelodones                                                                                        013113100000024775000260001823100018231000000000000000000007697000105510000013600000098000144450000000000000000000S
022023071122815399Torremocha de Jarama                                                                                004504500000001097000010000088800000888000000000000000000000360000004660000000600000002000006150000000000000000000S
022023071122815499Torres de la Alameda                                                                                000500500000007714000090000565700005657000000000000000000002507000032100000002700000044000041310000000000000000000S
022023071122815599Valdaracete                                                                                         001301300000000627000010000052000000520000000000000000000000265000003370000000200000010000004210000000000000000000S
022023071122815699Valdeavero                                                                                          000500500000001701000020000118000001180000000000000000000000525000006840000000700000008000008490000000000000000000S
022023071122815799Valdelaguna                                                                                         001301300000001016000010000075100000751000000000000000000000338000004380000000100000009000005650000000000000000000S
022023071122815899Valdemanco                                                                                          004504500000001033000010000077800000778000000000000000000000321000004330000000600000004000005880000000000000000000S
022023071122815999Valdemaqueda                                                                                        013113100000000798000010000063000000630000000000000000000000315000004030000000300000006000004880000000000000000000S
022023071122816099Valdemorillo                                                                                        013113100000013453000120000966100009661000000000000000000004095000055220000005800000077000072370000000000000000000S
022023071122816199Valdemoro                                                                                           001301300000079100000820005655100056550000000000000000000023610000309270000034900000489000405160000000000000000000S
022023071122816299Valdeolmos-Alalpardo                                                                                000500500000004396000040000302300003023000000000000000000001276000016720000001400000012000023150000000000000000000S
022023071122816399Valdepiélagos                                                                                       004504500000000621000010000047200000472000000000000000000000247000003080000000300000007000003660000000000000000000S
022023071122816499Valdetorres de Jarama                                                                               000500500000004830000050000357700003577000000000000000000001631000020370000002800000030000026090000000000000000000S
022023071122816599Valdilecha                                                                                          000500500000003104000030000200500002005000000000000000000000900000011930000000600000015000014780000000000000000000S
022023071122816699Valverde de Alcalá                                                                                  000500500000000532000010000039200000392000000000000000000000180000002240000000100000004000002870000000000000000000S
022023071122816799Velilla de San Antonio                                                                              000500500000012770000130000967800009678000000000000000000004160000053540000005800000077000070960000000000000000000S
022023071122816899El Vellón                                                                                           004504500000002124000020000144700001447000000000000000000000605000007950000000300000021000009810000000000000000000S
022023071122816999Venturada                                                                                           004504500000002445000030000190300001903000000000000000000000835000011690000001800000014000014960000000000000000000S
022023071122817099Villaconejos                                                                                        001301300000003456000040000260200002602000000000000000000001194000014820000000800000030000017790000000000000000000S
022023071122817199Villa del Prado                                                                                     009609600000007092000080000477700004777000000000000000000001989000025170000001300000039000032190000000000000000000S
022023071122817299Villalbilla                                                                                         000500500000015866000160001205300012053000000000000000000005104000070820000007800000082000092680000000000000000000S
022023071122817399Villamanrique de Tajo                                                                               001301300000000757000010000060600000606000000000000000000000300000003720000000100000009000004590000000000000000000S
022023071122817499Villamanta                                                                                          009609600000002714000030000198300001984000000000000000000000837000011220000000900000019000013860000000000000000000S
022023071122817599Villamantilla                                                                                       009609600000001567000020000105100001051000000000000000000000472000006160000000600000012000008010000000000000000000S
022023071122817699Villanueva de la Cañada                                                                             009609600000022845000230001514800015148000000000000000000006215000085920000009800000079000117320000000000000000000S
022023071122817799Villanueva del Pardillo                                                                             013113100000017382000160001177200011772000000000000000000004672000067000000008200000071000091440000000000000000000S
022023071122817899Villanueva de Perales                                                                               009609600000001623000020000125800001258000000000000000000000557000007290000000600000017000009340000000000000000000S
022023071122817999Villar del Olmo                                                                                     000500500000002219000020000158400001584000000000000000000000773000009890000000500000019000011380000000000000000000S
022023071122818099Villarejo de Salvanés                                                                               001301300000007629000090000557900005579000000000000000000002622000033080000002000000070000041680000000000000000000S
022023071122818199Villaviciosa de Odón                                                                                009609600000028152000290002121300021213000000000000000000009511000125310000014500000114000166610000000000000000000S
022023071122818299Villavieja del Lozoya                                                                               004504500000000284000010000024400000244000000000000000000000102000001510000000100000003000001930000000000000000000S
022023071122818399Zarzalejo                                                                                           013113100000001773000020000127000001270000000000000000000000538000007180000000500000014000009090000000000000000000S
022023071122890199Lozoyuela-Navas-Sieteiglesias                                                                       004504500000001461000020000098600000986000000000000000000000462000005650000000900000004000007050000000000000000000S
022023071122890299Puentes Viejas                                                                                      004504500000000697000010000056200000562000000000000000000000222000003300000000300000005000004220000000000000000000S
022023071122890399Tres Cantos                                                                                         004504500000050187000540003805600038057000000000000000000015689000209280000037400000257000301760000000000000000000S
022023071133100199Abáigar                                                                                             009709700000000080000010000007200000072000000000000000000000043000000450000000000000001000000510000000000000000000S
022023071133100299Abárzuza/Abartzuza                                                                                  009709700000000527000010000041900000419000000000000000000000155000002110000000400000005000002930000000000000000000S
022023071133100399Abaurregaina/Abaurrea Alta                                                                          001901900000000120000010000010800000108000000000000000000000044000000580000000000000000000000810000000000000000000S
022023071133100499Abaurrepea/Abaurrea Baja                                                                            001901900000000031000010000002900000029000000000000000000000012000000130000000000000000000000230000000000000000000S
022023071133100599Aberin                                                                                              009709700000000371000010000029900000299000000000000000000000107000001400000000200000000000001820000000000000000000S
022023071133100699Ablitas                                                                                             023223200000002557000040000188200001882000000000000000000000832000010890000000400000011000013810000000000000000000S
022023071133100799Adiós                                                                                               020120100000000165000010000016900000169000000000000000000000088000001090000000300000003000001190000000000000000000S
022023071133100899Aguilar de Codés                                                                                    009709700000000076000010000006700000067000000000000000000000031000000410000000000000000000000490000000000000000000S
022023071133100999Aibar/Oibar                                                                                         001901900000000784000010000066200000662000000000000000000000274000003710000000100000005000004540000000000000000000S
022023071133101099Altsasu/Alsasua                                                                                     020120100000007504000100000566000005660000000000000000000002259000028580000001800000039000036680000000000000000000S
022023071133101199Allín/Allin                                                                                         009709700000000879000030000073100000731000000000000000000000287000003730000000500000001000004890000000000000000000S
022023071133101299Allo                                                                                                009709700000000939000010000078900000790000000000000000000000268000004570000000300000011000005430000000000000000000S
022023071133101399Améscoa Baja                                                                                        009709700000000732000020000064000000640000000000000000000000233000003130000000500000005000004010000000000000000000S
022023071133101499Ancín/Antzin                                                                                        009709700000000332000010000028000000280000000000000000000000110000001420000000100000003000001830000000000000000000S
022023071133101599Andosilla                                                                                           009709700000002818000050000198700001987000000000000000000000843000010570000002200000021000013630000000000000000000S
022023071133101699Ansoáin/Antsoain                                                                                    020120100000010588000130000801400008014000000000000000000003297000040830000003800000051000054680000000000000000000S
022023071133101799Anue                                                                                                020120100000000490000010000038700000387000000000000000000000148000001820000000100000002000002570000000000000000000S
022023071133101899Añorbe                                                                                              020120100000000605000010000045500000455000000000000000000000178000002270000000100000003000002890000000000000000000S
022023071133101999Aoiz/Agoitz                                                                                         001901900000002892000030000191100001911000000000000000000000766000010070000001600000015000013060000000000000000000S
022023071133102099Araitz                                                                                              020120100000000512000010000044000000440000000000000000000000132000001650000000000000000000002260000000000000000000S
022023071133102199Aranarache/Aranaratxe                                                                               009709700000000071000010000006000000060000000000000000000000027000000300000000100000000000000390000000000000000000S
022023071133102299Arantza                                                                                             020120100000000591000010000047500000475000000000000000000000148000002010000000200000001000002850000000000000000000S
022023071133102399Aranguren                                                                                           001901900000012156000120000873100008731000000000000000000003244000041890000006100000031000062920000000000000000000S
022023071133102499Arano                                                                                               020120100000000111000010000008900000089000000000000000000000034000000440000000000000001000000500000000000000000000S
022023071133102599Arakil                                                                                              020120100000000967000020000079700000797000000000000000000000264000003990000000400000002000005410000000000000000000S
022023071133102699Aras                                                                                                009709700000000154000010000013200000132000000000000000000000067000000870000000000000001000001160000000000000000000S
022023071133102799Arbizu                                                                                              020120100000001124000010000082400000824000000000000000000000325000004010000000300000008000005200000000000000000000S
022023071133102899Arce/Artzi                                                                                          001901900000000278000010000024600000246000000000000000000000067000001130000000000000000000001790000000000000000000S
022023071133102999Los Arcos                                                                                           009709700000001139000020000088700000887000000000000000000000375000004900000000400000011000006120000000000000000000S
022023071133103099Arellano                                                                                            009709700000000156000010000013800000138000000000000000000000056000000730000000000000001000000930000000000000000000S
022023071133103199Areso                                                                                               020120100000000270000010000021000000210000000000000000000000077000000920000000200000002000001200000000000000000000S
022023071133103299Arguedas                                                                                            023223200000002312000030000163100001631000000000000000000000802000009830000001200000021000011490000000000000000000S
022023071133103399Aria                                                                                                001901900000000048000010000004100000041000000000000000000000007000000140000000000000001000000230000000000000000000S
022023071133103499Aribe                                                                                               001901900000000036000010000003100000031000000000000000000000012000000170000000000000000000000280000000000000000000S
022023071133103599Armañanzas                                                                                          009709700000000051000010000004800000048000000000000000000000017000000280000000000000001000000370000000000000000000S
022023071133103699Arróniz                                                                                             009709700000001036000020000086900000869000000000000000000000399000004960000000500000007000005990000000000000000000S
022023071133103799Arruazu                                                                                             020120100000000106000010000009800000098000000000000000000000040000000490000000000000000000000780000000000000000000S
022023071133103899Artajona                                                                                            022722700000001762000020000136300001363000000000000000000000552000007560000001300000008000009460000000000000000000S
022023071133103999Artazu                                                                                              009709700000000113000010000009200000092000000000000000000000040000000510000000100000003000000630000000000000000000S
022023071133104099Atez/Atetz                                                                                          020120100000000212000010000018500000185000000000000000000000073000000960000000000000001000001370000000000000000000S
022023071133104199Ayegui/Aiegi                                                                                        009709700000002488000030000177300001773000000000000000000000669000009120000001600000012000011530000000000000000000S
022023071133104299Azagra                                                                                              009709700000003802000060000262100002621000000000000000000001226000015070000001100000033000018920000000000000000000S
022023071133104399Azuelo                                                                                              009709700000000026000010000003300000033000000000000000000000018000000220000000000000000000000270000000000000000000S
022023071133104499Bakaiku                                                                                             020120100000000355000010000028200000282000000000000000000000135000001700000000200000001000002050000000000000000000S
022023071133104599Barásoain                                                                                           022722700000000621000010000048900000489000000000000000000000204000002600000000400000000000003410000000000000000000S
022023071133104699Barbarin                                                                                            009709700000000048000010000004600000046000000000000000000000020000000260000000000000000000000350000000000000000000S
022023071133104799Bargota                                                                                             009709700000000256000010000022500000225000000000000000000000104000001310000000100000001000001630000000000000000000S
022023071133104899Barillas                                                                                            023223200000000257000010000017100000171000000000000000000000090000001080000000000000002000001270000000000000000000S
022023071133104999Basaburua                                                                                           020120100000000842000010000070300000703000000000000000000000274000003730000000400000006000004770000000000000000000S
022023071133105099Baztan                                                                                              020120100000007851000130000595200005952000000000000000000002016000029890000003400000043000036870000000000000000000S
022023071133105199Beire                                                                                               022722700000000311000010000023200000232000000000000000000000111000001310000000000000003000001490000000000000000000S
022023071133105299Belascoáin                                                                                          020120100000000121000010000011300000113000000000000000000000042000000590000000300000000000000800000000000000000000S
022023071133105399Berbinzana                                                                                          022722700000000648000010000050600000506000000000000000000000212000002700000000200000007000003260000000000000000000S
022023071133105499Bertizarana                                                                                         020120100000000599000010000048200000482000000000000000000000195000002350000000300000008000002910000000000000000000S
022023071133105599Betelu                                                                                              020120100000000369000010000028800000288000000000000000000000100000001370000000100000004000001870000000000000000000S
022023071133105699Biurrun-Olcoz                                                                                       020120100000000235000010000020200000202000000000000000000000076000001030000000400000006000001310000000000000000000S
022023071133105799Buñuel                                                                                              023223200000002223000040000173200001732000000000000000000000856000010800000001500000014000012750000000000000000000S
022023071133105899Auritz/Burguete                                                                                     001901900000000230000010000020500000205000000000000000000000080000001120000000400000001000001470000000000000000000S
022023071133105999Burgui/Burgi                                                                                        001901900000000203000010000017400000174000000000000000000000062000001000000000200000001000001300000000000000000000S
022023071133106099Burlada/Burlata                                                                                     001901900000020398000280001521500015215000000000000000000006228000076580000008500000093000099850000000000000000000S
022023071133106199El Busto                                                                                            009709700000000051000010000004500000045000000000000000000000027000000320000000100000000000000400000000000000000000S
022023071133106299Cabanillas                                                                                          023223200000001370000020000106500001065000000000000000000000474000006580000001100000013000007970000000000000000000S
022023071133106399Cabredo                                                                                             009709700000000078000010000006900000069000000000000000000000037000000440000000000000001000000570000000000000000000S
022023071133106499Cadreita                                                                                            023223200000002083000030000137300001373000000000000000000000586000007610000000900000010000009990000000000000000000S
022023071133106599Caparroso                                                                                           022722700000002783000030000183800001838000000000000000000000732000009970000001200000017000012340000000000000000000S
022023071133106699Cárcar                                                                                              009709700000001124000020000077700000777000000000000000000000375000005040000000300000016000005650000000000000000000S
022023071133106799Carcastillo                                                                                         023223200000002428000050000181600001816000000000000000000000818000009940000000900000023000012260000000000000000000S
022023071133106899Cascante                                                                                            023223200000003950000060000279600002796000000000000000000001271000015910000001100000028000020260000000000000000000S
022023071133106999Cáseda                                                                                              001901900000000946000020000081100000811000000000000000000000390000004720000000000000005000005830000000000000000000S
022023071133107099Castejón                                                                                            023223200000004311000040000264400002644000000000000000000001147000013890000001500000024000017500000000000000000000S
022023071133107199Castillonuevo                                                                                       001901900000000016000010000001600000016000000000000000000000008000000090000000100000000000000110000000000000000000S
022023071133107299Cintruénigo                                                                                         023223200000008106000100000534500005345000000000000000000002254000028320000002600000059000036970000000000000000000S
