022023071040705701003 U00006240000624000000000000000000284000036900000020000007000044500000000000000S
022023071040705701004 A00006420000642000000000000000000252000035800000100000005000045100000000000000S
022023071040705701004 B00003990000399000000000000000000119000018600000010000003000025400000000000000S
022023071040705701005 A00005140000514000000000000000000147000020300000020000001000028700000000000000S
022023071040705701005 B00005670000567000000000000000000171000023500000010000003000032300000000000000S
022023071040705701006 A00006550000655000000000000000000175000026300000010000005000038000000000000000S
022023071040705701006 B00006690000669000000000000000000202000030400000020000001000033900000000000000S
022023071040705702001 A00003830000383000000000000000000138000019700000030000001000025000000000000000S
022023071040705702001 B00005840000584000000000000000000250000034200000060000003000041300000000000000S
022023071040705702002 U00007600000760000000000000000000271000032100000050000002000048200000000000000S
022023071040705801001 A00005760000576000000000000000000263000033200000000000001000043200000000000000S
022023071040705801001 B00005720000572000000000000000000266000033900000040000003000042300000000000000S
022023071040705801001 C00004600000460000000000000000000228000028400000020000001000035200000000000000S
022023071040705801002 A00003950000395000000000000000000190000024300000000000004000029700000000000000S
022023071040705801002 B00003430000343000000000000000000154000018800000020000002000026600000000000000S
022023071040705802001 U00006420000642000000000000000000345000043100000030000004000050900000000000000S
022023071040705901001 A00004530000453000000000000000000214000028000000060000008000034000000000000000S
022023071040705901001 B00004740000474000000000000000000211000028100000050000002000034700000000000000S
022023071040705901001 C00004770000477000000000000000000206000027600000020000006000034300000000000000S
022023071040705901002 A00005280000528000000000000000000196000025900000020000004000033800000000000000S
022023071040705901002 B00006130000613000000000000000000214000030300000040000008000040300000000000000S
022023071040705901002 C00005710000571000000000000000000231000028100000020000003000038200000000000000S
022023071040706001001 A00006960000696000000000000000000326000038800000010000005000049000000000000000S
022023071040706001001 B00006960000696000000000000000000326000039000000040000005000048800000000000000S
022023071040706002001 A00007640000764000000000000000000336000045800000060000005000052200000000000000S
022023071040706002001 B00008050000805000000000000000000356000045800000040000008000058000000000000000S
022023071040706101001 A00004440000444000000000000000000176000021900000060000006000028000000000000000S
022023071040706101001 B00004160000416000000000000000000162000020400000040000005000027300000000000000S
022023071040706101002 A00006940000694000000000000000000253000032600000040000012000041400000000000000S
022023071040706101002 B00006730000673000000000000000000250000033400000020000010000043600000000000000S
022023071040706101003 A00005530000553000000000000000000168000022200000060000002000028800000000000000S
022023071040706101003 B00004810000481000000000000000000137000018000000010000002000024000000000000000S
022023071040706102001 A00005370000537000000000000000000212000026600000030000001000034700000000000000S
022023071040706102001 B00005450000545000000000000000000214000027400000020000003000034500000000000000S
022023071040706102002 A00004830000483000000000000000000190000024800000010000003000030700000000000000S
022023071040706102002 B00004330000433000000000000000000167000020700000030000003000027500000000000000S
022023071040706102003 U00005300000530000000000000000000229000029400000020000006000036200000000000000S
022023071040706102004 A00003680000368000000000000000000156000020700000010000001000027500000000000000S
022023071040706102004 B00004250000425000000000000000000170000023700000020000002000030600000000000000S
022023071040706103001 A00005380000538000000000000000000211000027800000050000001000035700000000000000S
022023071040706103001 B00006310000631000000000000000000259000034700000040000002000043800000000000000S
022023071040706103002 A00004960000496000000000000000000185000026000000060000001000032400000000000000S
022023071040706103002 B00005400000540000000000000000000192000027800000020000002000035300000000000000S
022023071040706103002 C00004920000492000000000000000000223000026100000030000006000031800000000000000S
022023071040706201001 A00007470000747000000000000000000271000041000000020000008000042900000000000000S
022023071040706201001 B00006490000649000000000000000000200000028500000060000001000035300000000000000S
022023071040706201001 C00005380000538000000000000000000190000026300000040000004000032200000000000000S
022023071040706201002 U00006680000668000000000000000000244000033600000040000002000041200000000000000S
022023071040706201003 A00005980000598000000000000000000193000025300000020000003000033900000000000000S
022023071040706201003 B00004730000473000000000000000000142000018900000020000004000025700000000000000S
022023071040706201004 A00007680000768000000000000000000232000034000000000000002000042700000000000000S
022023071040706201004 B00007950000795000000000000000000236000032100000040000004000044000000000000000S
022023071040706201005 A00005290000529000000000000000000136000019100000000000001000025000000000000000S
022023071040706201005 B00005310000531000000000000000000127000018800000000000002000025300000000000000S
022023071040706202001 A00009890000989000000000000000000339000047600000050000005000060200000000000000S
022023071040706202001 B00007310000731000000000000000000244000032600000020000002000042600000000000000S
022023071040706301001 A00004550000455000000000000000000207000027000000020000003000034200000000000000S
022023071040706301001 B00004770000477000000000000000000216000028700000040000004000036700000000000000S
022023071040706301001 C00005120000512000000000000000000229000029600000050000004000037300000000000000S
022023071040706401001 A00006710000671000000000000000000268000034200000030000005000042100000000000000S
022023071040706401001 B00006640000664000000000000000000292000035600000090000002000043500000000000000S
022023071040706401002 A00006060000606000000000000000000213000026900000000000006000036700000000000000S
022023071040706401002 B00006600000660000000000000000000262000032800000040000005000043300000000000000S
022023071040706401003 A00006340000634000000000000000000271000031500000030000006000041500000000000000S
022023071040706401003 B00006920000692000000000000000000269000035300000030000005000046900000000000000S
022023071040706401004 U00008640000864000000000000000000359000045300000060000006000057500000000000000S
022023071040706401005 A00004120000412000000000000000000153000018700000020000002000025500000000000000S
022023071040706401005 B00004810000481000000000000000000195000024000000050000001000031000000000000000S
022023071040706501001 A00005220000522000000000000000000216000027700000010000003000035200000000000000S
022023071040706501001 B00006190000619000000000000000000250000033400000050000001000043200000000000000S
022023071040706502001 A00007140000714000000000000000000263000034900000040000004000046600000000000000S
022023071040706502001 B00006490000649000000000000000000251000034600000040000004000043800000000000000S
022023071040790101001 U00006240000624000000000000000000301000037800000030000006000046700000000000000S
022023071040790201001 A00005340000534000000000000000000176000024700000050000007000033000000000000000S
022023071040790201001 B00006640000664000000000000000000277000039000000080000006000046700000000000000S
0220230710407999090000U00328400032840000000000000000000000000000000000150000036000233100000000000000S
0220230710499999090000U00328400032840000000000000000000000000000000000150000036000233100000000000000S
022023071053500101001 A00004260000426000000000000000000145000022300000000000001000031000000000000000S
022023071053500101001 B00004470000447000000000000000000157000026600000010000002000033700000000000000S
022023071053500101002 A00005720000572000000000000000000179000026700000000000011000038700000000000000S
022023071053500101002 B00005670000567000000000000000000157000024500000010000005000036400000000000000S
022023071053500101003 A00004260000426000000000000000000093000018000000010000001000029200000000000000S
022023071053500101003 B00004420000442000000000000000000128000020800000000000006000029500000000000000S
022023071053500101004 A00006070000607000000000000000000193000030300000010000004000043800000000000000S
022023071053500101004 B00001650000165000000000000000000070000008700000000000000000012300000000000000S
022023071053500101005 A00005550000555000000000000000000180000029200000020000005000039800000000000000S
022023071053500101005 B00004040000404000000000000000000135000022000000010000005000030700000000000000S
022023071053500201001 U00006480000648000000000000000000243000033700000010000005000043000000000000000S
022023071053500201002 U00005940000594000000000000000000213000030300000010000004000041400000000000000S
022023071053500201003 A00005810000581000000000000000000178000027700000000000001000035700000000000000S
022023071053500201003 B00006770000677000000000000000000214000033600000030000010000041500000000000000S
022023071053500201004 U00007190000719000000000000000000264000035800000010000002000047700000000000000S
022023071053500201005 A00005410000541000000000000000000181000024000000000000007000029700000000000000S
022023071053500201005 B00005620000562000000000000000000163000024300000020000006000031000000000000000S
022023071053500201006 A00006890000689000000000000000000212000031700000040000006000043700000000000000S
022023071053500201006 B00008280000828000000000000000000264000039000000040000001000056200000000000000S
022023071053500201007 A00005150000515000000000000000000191000028400000000000000000037200000000000000S
022023071053500201007 B00005090000509000000000000000000197000027500000020000003000035200000000000000S
022023071053500201008 A00006790000679000000000000000000230000034300000000000000000047200000000000000S
022023071053500201008 B00002380000238000000000000000000062000009600000000000000000016100000000000000S
022023071053500201009 A00007130000713000000000000000000230000032300000040000004000042400000000000000S
022023071053500201009 B00005870000587000000000000000000203000029700000010000000000039500000000000000S
022023071053500201010 A00004140000414000000000000000000132000020300000110000002000027600000000000000S
022023071053500201010 B00004220000422000000000000000000149000023000000010000006000030000000000000000S
022023071053500201010 C00004010000401000000000000000000140000019100000010000000000027800000000000000S
022023071053500201011 A00007130000713000000000000000000223000033900000000000002000041900000000000000S
022023071053500201011 B00004140000414000000000000000000124000018000000000000001000024000000000000000S
022023071053500201011 C00005270000527000000000000000000181000025300000010000003000030700000000000000S
022023071053500201012 A00005590000559000000000000000000171000027400000010000002000037300000000000000S
022023071053500201012 B00005890000589000000000000000000188000029700000020000005000039500000000000000S
022023071053500201013 A00006360000636000000000000000000197000028900000020000005000039200000000000000S
022023071053500201013 B00005540000554000000000000000000177000027500000010000006000034400000000000000S
022023071053500201013 C00005960000596000000000000000000307000040600000010000001000038600000000000000S
022023071053500201014 U00008100000810000000000000000000288000043200000010000006000057600000000000000S
022023071053500201015 A00004960000496000000000000000000150000024000000010000003000030900000000000000S
022023071053500201015 B00003830000383000000000000000000138000020000000010000000000025600000000000000S
022023071053500201015 C00005670000567000000000000000000190000027400000000000007000034400000000000000S
022023071053500201016 A00005780000578000000000000000000178000027500000030000002000037400000000000000S
022023071053500201016 B00006450000645000000000000000000216000031500000000000003000042900000000000000S
022023071053500201017 A00005130000513000000000000000000164000025800000030000006000034400000000000000S
022023071053500201017 B00005460000546000000000000000000168000027300000020000006000036500000000000000S
022023071053500201017 C00004060000406000000000000000000125000020100000000000004000027800000000000000S
022023071053500201018 A00005590000559000000000000000000175000027200000000000001000037800000000000000S
022023071053500201018 B00006140000614000000000000000000198000031500000030000002000041400000000000000S
022023071053500201019 A00004830000483000000000000000000150000024600000040000002000033300000000000000S
022023071053500201019 B00005960000596000000000000000000186000029300000010000003000041300000000000000S
022023071053500201020 U00006370000637000000000000000000196000032100000000000002000043000000000000000S
022023071053500201021 U00008640000864000000000000000000246000048000000070000004000068400000000000000S
022023071053500201022 U00006950000695000000000000000000219000035100000030000002000046200000000000000S
022023071053500201023 U00009360000936000000000000000000304000051000000020000001000069100000000000000S
022023071053500301001 A00005150000515000000000000000000153000024900000030000009000035500000000000000S
022023071053500301001 B00006500000650000000000000000000153000025900000020000005000040000000000000000S
022023071053500301001 C00005640000564000000000000000000145000024000000000000005000036300000000000000S
022023071053500301002 A00007670000767000000000000000000200000031400000020000007000048600000000000000S
022023071053500301002 B00002550000255000000000000000000092000013300000010000000000017700000000000000S
022023071053500301003 A00005290000529000000000000000000105000016500000030000000000026800000000000000S
022023071053500301003 B00004970000497000000000000000000128000019000000020000004000026900000000000000S
022023071053500301003 C00004040000404000000000000000000093000014100000010000004000020100000000000000S
022023071053500301003 D00004780000478000000000000000000096000014900000010000001000024700000000000000S
022023071053500301004 A00003510000351000000000000000000049000009700000010000005000015300000000000000S
022023071053500301004 B00003450000345000000000000000000066000010200000010000001000015300000000000000S
022023071053500301005 A00004000000400000000000000000000094000015400000010000008000023400000000000000S
022023071053500301005 B00004120000412000000000000000000103000015500000010000005000023600000000000000S
022023071053500401001 A00006410000641000000000000000000159000023900000000000001000037500000000000000S
022023071053500401001 B00006380000638000000000000000000172000025200000000000001000038300000000000000S
022023071053500401002 A00005900000590000000000000000000162000022700000010000003000030400000000000000S
022023071053500401002 B00005720000572000000000000000000160000022500000030000000000030100000000000000S
022023071053500401003 A00006240000624000000000000000000174000027800000060000004000038700000000000000S
022023071053500401003 B00004170000417000000000000000000102000016300000030000001000023000000000000000S
022023071053500401003 C00004230000423000000000000000000107000017000000010000004000024400000000000000S
022023071053500401004 A00004320000433000000000000000000096000015700000000000002000022500000000000000S
022023071053500401004 B00004310000431000000000000000000123000017800000010000007000023200000000000000S
022023071053500401004 C00004860000485000000000000000000124000018900000020000003000026600000000000000S
022023071053500401005 A00006220000622000000000000000000144000020300000030000005000028600000000000000S
022023071053500401005 B00004450000445000000000000000000094000014300000010000003000022900000000000000S
022023071053500401005 C00004370000437000000000000000000112000015800000010000002000020300000000000000S
022023071053500401006 A00005900000590000000000000000000115000018400000030000006000027400000000000000S
022023071053500401006 B00004020000402000000000000000000098000014000000020000003000021400000000000000S
022023071053500401006 C00004410000441000000000000000000110000017800000040000001000024200000000000000S
022023071053500401006 D00004940000494000000000000000000100000015300000020000008000023000000000000000S
022023071053500401007 A00005490000549000000000000000000121000019700000010000003000028500000000000000S
022023071053500401007 B00005930000593000000000000000000150000022000000010000002000034200000000000000S
022023071053500401008 U00007770000777000000000000000000183000027700000020000004000041100000000000000S
022023071053500401009 A00005640000564000000000000000000170000025400000030000006000035400000000000000S
022023071053500401009 B00005750000575000000000000000000161000024500000030000000000037300000000000000S
022023071053500401010 A00006110000611000000000000000000181000025100000000000005000035700000000000000S
022023071053500401010 B00006310000631000000000000000000191000027800000020000001000037200000000000000S
022023071053500401011 A00004660000466000000000000000000129000017100000000000000000027800000000000000S
022023071053500401011 B00003950000395000000000000000000117000015200000000000000000021700000000000000S
022023071053500401012 A00005110000511000000000000000000127000020000000020000002000028700000000000000S
022023071053500401012 B00004840000484000000000000000000128000018600000000000001000025900000000000000S
022023071053500402001 A00006390000639000000000000000000155000024300000040000005000034700000000000000S
022023071053500402001 B00007240000724000000000000000000164000027100000030000004000037400000000000000S
022023071053500402002 A00006390000639000000000000000000142000022300000020000006000030800000000000000S
022023071053500402002 B00006470000647000000000000000000154000023000000010000006000032500000000000000S
022023071053500402003 A00005230000523000000000000000000140000022000000030000002000028400000000000000S
022023071053500402003 B00006400000640000000000000000000160000023100000030000002000032000000000000000S
022023071053500402004 A00004830000483000000000000000000112000016700000000000002000022600000000000000S
022023071053500402004 B00004940000494000000000000000000123000018600000010000001000025300000000000000S
022023071053500402004 C00004470000447000000000000000000104000015900000010000000000024200000000000000S
022023071053500402005 A00005780000578000000000000000000166000026900000030000001000036100000000000000S
022023071053500402005 B00006190000619000000000000000000136000023500000010000001000034000000000000000S
022023071053500402005 C00005820000582000000000000000000140000024300000010000003000034700000000000000S
022023071053500402006 A00004390000439000000000000000000092000015000000030000000000022500000000000000S
022023071053500402006 B00004870000487000000000000000000113000019100000020000002000023700000000000000S
022023071053500402007 A00004860000485000000000000000000110000016800000000000004000022800000000000000S
022023071053500402007 B00005620000563000000000000000000150000021000000070000002000027100000000000000S
022023071053500402007 C00004730000473000000000000000000128000018200000000000000000024500000000000000S
022023071053500402008 U00008120000813000000000000000000166000030200000010000004000037200000000000000S
022023071053500402009 A00004780000478000000000000000000110000016000000000000004000022800000000000000S
022023071053500402009 B00004720000472000000000000000000108000016400000000000001000021700000000000000S
022023071053500402009 C00005210000521000000000000000000096000015100000040000002000022500000000000000S
022023071053500402010 A00005610000561000000000000000000104000018200000010000003000025800000000000000S
022023071053500402010 B00006110000611000000000000000000131000019500000020000003000028900000000000000S
022023071053500402011 A00006620000662000000000000000000146000041000000020000009000037600000000000000S
022023071053500402011 B00006530000653000000000000000000166000030800000020000006000037500000000000000S
022023071053500402012 A00006160000616000000000000000000123000021200000010000003000028900000000000000S
022023071053500402012 B00006400000640000000000000000000129000021800000000000002000030500000000000000S
022023071053500402012 C00006060000606000000000000000000113000023100000010000002000027200000000000000S
022023071053500402013 A00006030000603000000000000000000142000022700000020000003000032500000000000000S
022023071053500402013 B00006280000628000000000000000000152000024600000030000002000034100000000000000S
022023071053500402014 A00004980000498000000000000000000123000018300000020000000000024700000000000000S
022023071053500402014 B00005780000578000000000000000000147000021600000010000001000029500000000000000S
022023071053500402014 C00004850000485000000000000000000097000015500000000000003000022300000000000000S
022023071053500402015 A00006190000619000000000000000000139000023000000020000004000032100000000000000S
022023071053500402015 B00004360000436000000000000000000098000015600000030000002000022500000000000000S
022023071053500402015 C00004020000402000000000000000000084000013600000020000005000018300000000000000S
022023071053500402015 D00004360000436000000000000000000095000015300000000000006000022300000000000000S
022023071053500402016 A00008120000812000000000000000000173000030000000020000002000041600000000000000S
022023071053500402016 B00005590000559000000000000000000119000019700000050000005000028500000000000000S
022023071053500402016 C00005500000550000000000000000000132000021600000020000004000027900000000000000S
022023071053500402017 A00005660000566000000000000000000133000020400000000000001000028000000000000000S
022023071053500402017 B00006410000641000000000000000000146000022700000010000003000029800000000000000S
022023071053500402017 C00006120000612000000000000000000128000021900000010000002000028900000000000000S
022023071053500402018 A00007770000777000000000000000000190000027900000030000005000041300000000000000S
022023071053500402018 B00007940000794000000000000000000189000029500000000000008000041300000000000000S
022023071053500402019 U00007030000703000000000000000000133000021000000000000005000032200000000000000S
022023071053500402020 A00006710000671000000000000000000111000018300000010000002000028400000000000000S
022023071053500402020 B00005450000545000000000000000000111000017300000000000003000025700000000000000S
022023071053500501001 A00004800000480000000000000000000136000020100000030000007000032600000000000000S
022023071053500501001 B00004960000496000000000000000000131000020600000010000003000034600000000000000S
022023071053500601001 U00008340000834000000000000000000245000041200000060000005000056800000000000000S
022023071053500601002 A00007170000717000000000000000000210000035000000070000006000050700000000000000S
022023071053500601002 B00006840000684000000000000000000215000034600000040000001000048700000000000000S
022023071053500601003 A00006080000607000000000000000000162000028200000010000004000039000000000000000S
022023071053500601003 B00006700000671000000000000000000224000033000000000000005000042500000000000000S
022023071053500601004 A00004650000465000000000000000000130000021300000000000007000032000000000000000S
022023071053500601004 B00006950000695000000000000000000197000032700000070000005000045700000000000000S
022023071053500601004 C00006570000657000000000000000000204000031400000020000004000047000000000000000S
022023071053500601005 A00005100000510000000000000000000174000025200000030000003000035000000000000000S
022023071053500601005 B00006310000631000000000000000000209000031500000000000005000040900000000000000S
022023071053500602001 A00006320000632000000000000000000205000031600000040000001000043400000000000000S
022023071053500602001 B00006640000664000000000000000000195000033200000070000003000045900000000000000S
022023071053500602002 U00005640000564000000000000000000183000029800000040000006000038200000000000000S
022023071053500602003 U00005940000594000000000000000000201000031600000010000001000041400000000000000S
022023071053500603001 U00006800000680000000000000000000233000034900000000000003000046700000000000000S
022023071053500603002 A00005590000559000000000000000000190000030800000030000002000041100000000000000S
022023071053500603002 B00004650000465000000000000000000168000024100000020000003000033300000000000000S
022023071053500603002 C00005230000523000000000000000000177000026400000030000005000035300000000000000S
022023071053500603003 A00004540000454000000000000000000133000021700000000000002000029600000000000000S
022023071053500603003 B00004640000464000000000000000000130000021700000000000000000031800000000000000S
022023071053500603003 C00005470000547000000000000000000181000026600000000000005000036600000000000000S
022023071053500603004 U00006810000681000000000000000000219000034200000030000007000044900000000000000S
022023071053500604001 A00005560000556000000000000000000164000026800000040000002000035100000000000000S
022023071053500604001 B00004610000461000000000000000000145000022200000030000002000031200000000000000S
022023071053500604001 C00005740000574000000000000000000180000027000000040000004000035900000000000000S
022023071053500604002 U00007940000794000000000000000000230000037700000000000008000051700000000000000S
022023071053500604003 U00007910000791000000000000000000274000040500000020000014000055600000000000000S
022023071053500604004 A00006060000606000000000000000000183000028100000010000006000040700000000000000S
022023071053500604004 B00007290000729000000000000000000204000034500000020000004000049300000000000000S
022023071053500605001 A00006020000601000000000000000000197000030300000040000006000041000000000000000S
022023071053500605001 B00004830000483000000000000000000173000026000000020000005000034600000000000000S
022023071053500605001 C00004470000448000000000000000000138000020900000000000012000029800000000000000S
022023071053500605002 A00005210000521000000000000000000170000027900000040000003000040600000000000000S
022023071053500605002 B00004450000445000000000000000000141000024200000030000005000031700000000000000S
022023071053500605002 C00005370000538000000000000000000183000030100000030000009000040800000000000000S
022023071053500605003 A00006480000648000000000000000000191000032000000030000007000042400000000000000S
022023071053500605003 B00007800000780000000000000000000230000036600000010000008000051000000000000000S
022023071053500605004 U00007920000792000000000000000000280000041700000020000012000051200000000000000S
022023071053500605005 A00005910000591000000000000000000186000028500000020000004000038300000000000000S
022023071053500605005 B00003550000355000000000000000000082000014700000020000004000021700000000000000S
022023071053500605005 C00005700000570000000000000000000160000027700000020000002000037700000000000000S
022023071053500605006 A00006930000693000000000000000000217000034800000040000006000049700000000000000S
022023071053500605006 B00006500000650000000000000000000186000031700000010000006000046900000000000000S
022023071053500605006 C00006460000646000000000000000000190000030800000020000006000043800000000000000S
022023071053500606001 A00007540000754000000000000000000220000036100000040000001000051600000000000000S
022023071053500606001 B00006420000642000000000000000000184000031100000000000004000043400000000000000S
022023071053500606001 C00005890000589000000000000000000165000028400000050000002000041700000000000000S
022023071053500606002 A00006170000617000000000000000000193000031200000030000001000043700000000000000S
022023071053500606002 B00006680000668000000000000000000225000036000000030000000000048500000000000000S
022023071053500606003 U00007000000700000000000000000000204000035300000040000006000049300000000000000S
022023071053500607001 A00004690000469000000000000000000174000025500000010000007000032600000000000000S
022023071053500607001 B00006240000624000000000000000000233000033200000020000003000042100000000000000S
022023071053500607002 U00005970000597000000000000000000188000029000000010000006000037300000000000000S
022023071053500701001 A00003090000309000000000000000000096000014800000010000005000022700000000000000S
022023071053500701001 B00002560000256000000000000000000095000013500000000000002000018800000000000000S
022023071053500801001 A00005700000570000000000000000000191000030500000030000008000041000000000000000S
022023071053500801001 B00005310000531000000000000000000167000020700000020000003000037800000000000000S
022023071053500801002 A00005230000523000000000000000000173000025300000020000001000037500000000000000S
022023071053500801002 B00006250000625000000000000000000239000033800000020000004000043800000000000000S
022023071053500802001 A00004680000468000000000000000000174000026600000020000003000034800000000000000S
022023071053500802001 B00005420000542000000000000000000185000029200000010000003000039300000000000000S
022023071053500803001 U00006230000623000000000000000000188000030500000050000007000042700000000000000S
022023071053500803002 U00006390000639000000000000000000211000034100000050000004000044400000000000000S
022023071053500804001 U00008330000834000000000000000000242000039500000010000006000057400000000000000S
022023071053500804002 A00005660000567000000000000000000200000031000000030000007000039500000000000000S
022023071053500804002 B00006050000605000000000000000000178000033600000010000012000043000000000000000S
022023071053500901001 A00005740000574000000000000000000159000028400000020000005000039800000000000000S
022023071053500901001 B00004760000476000000000000000000166000024900000030000003000034100000000000000S
022023071053500901001 C00006350000635000000000000000000195000033900000000000003000046700000000000000S
022023071053500901002 A00005910000591000000000000000000177000031100000010000003000042300000000000000S
022023071053500901002 B00006020000602000000000000000000186000030800000030000002000041000000000000000S
022023071053500901002 C00004970000497000000000000000000161000026900000010000002000036400000000000000S
022023071053500901003 A00005200000520000000000000000000177000028100000010000007000036500000000000000S
022023071053500901003 B00003460000346000000000000000000124000018700000000000003000023200000000000000S
022023071053500901004 A00004190000419000000000000000000135000021300000020000004000028700000000000000S
022023071053500901004 B00005930000593000000000000000000195000034000000020000002000043700000000000000S
022023071053500901005 A00004910000491000000000000000000148000023500000000000003000032400000000000000S
022023071053500901005 B00007210000721000000000000000000252000036300000010000002000046400000000000000S
022023071053500901006 A00007230000723000000000000000000235000036000000020000001000050400000000000000S
022023071053500901006 B00005780000578000000000000000000186000028200000000000003000039400000000000000S
022023071053500901006 C00004580000458000000000000000000147000020800000020000000000030800000000000000S
022023071053500901007 A00006210000621000000000000000000209000033400000010000003000044500000000000000S
022023071053500901007 B00005830000583000000000000000000210000031900000000000003000043800000000000000S
022023071053500901007 C00005370000537000000000000000000154000025400000000000005000036600000000000000S
022023071053500901008 A00007270000727000000000000000000242000040000000010000002000053300000000000000S
022023071053500901008 B00004600000460000000000000000000148000023900000000000000000032300000000000000S
022023071053500901009 A00005720000572000000000000000000159000029700000070000001000039900000000000000S
022023071053500901009 B00004520000452000000000000000000159000026800000020000002000035300000000000000S
022023071053500901009 C00004890000489000000000000000000144000027500000020000007000035800000000000000S
022023071053500901010 A00006150000615000000000000000000193000029800000010000001000044100000000000000S
022023071053500901010 B00004400000440000000000000000000137000022100000020000003000030200000000000000S
022023071053500901010 C00005880000588000000000000000000164000030300000010000010000042000000000000000S
022023071053500901011 A00002920000292000000000000000000075000010800000000000002000018300000000000000S
022023071053500901011 B00003610000361000000000000000000099000018000000000000001000026000000000000000S
022023071053500901013 A00005470000547000000000000000000170000029600000040000001000039900000000000000S
022023071053500901013 B00003620000362000000000000000000100000016600000010000001000026100000000000000S
022023071053500901014 A00005990000599000000000000000000170000025900000020000005000035800000000000000S
022023071053500901014 B00005350000535000000000000000000185000027200000020000004000035100000000000000S
022023071053500901014 C00004780000478000000000000000000173000025300000010000005000033000000000000000S
022023071053500901015 A00006160000616000000000000000000181000028700000020000003000039300000000000000S
022023071053500901015 B00004720000472000000000000000000157000025500000020000005000033400000000000000S
022023071053500901015 C00006420000642000000000000000000205000034600000010000006000044900000000000000S
022023071053500901016 A00003030000303000000000000000000093000014700000000000001000020300000000000000S
022023071053500901016 B00004560000456000000000000000000178000024500000000000004000033900000000000000S
022023071053500901017 A00003680000368000000000000000000133000021100000030000002000027700000000000000S
022023071053500901017 B00004570000457000000000000000000150000024100000020000002000031500000000000000S
022023071053501001001 A00003810000381000000000000000000109000016700000010000002000023500000000000000S
022023071053501001001 B00004070000407000000000000000000101000016800000010000005000025400000000000000S
022023071053501001002 A00004770000477000000000000000000107000018800000000000004000027800000000000000S
022023071053501001002 B00004430000443000000000000000000128000018000000030000005000025200000000000000S
022023071053501001003 A00004030000403000000000000000000081000013500000010000001000022000000000000000S
022023071053501001003 B00004620000462000000000000000000127000020700000000000002000030500000000000000S
022023071053501001003 C00004320000432000000000000000000130000020400000020000002000030100000000000000S
022023071053501001004 A00006110000611000000000000000000177000027400000050000000000038900000000000000S
022023071053501001004 B00004760000476000000000000000000124000018700000010000005000028300000000000000S
022023071053501101001 A00004690000469000000000000000000175000025200000010000003000034000000000000000S
022023071053501101001 B00005410000541000000000000000000184000029400000020000002000040400000000000000S
022023071053501101002 A00004310000431000000000000000000145000020900000000000000000026700000000000000S
022023071053501101002 B00004540000454000000000000000000168000021900000000000001000028800000000000000S
022023071053501101003 A00005720000572000000000000000000192000030500000000000003000039400000000000000S
022023071053501101003 B00005170000517000000000000000000172000024400000010000001000035300000000000000S
022023071053501101003 C00005860000586000000000000000000209000030000000010000003000037500000000000000S
022023071053501101004 A00005580000558000000000000000000202000028800000010000001000035400000000000000S
022023071053501101004 B00004410000441000000000000000000115000019400000020000001000026500000000000000S
022023071053501101004 C00006090000609000000000000000000200000030800000030000002000038800000000000000S
022023071053501101005 A00004160000416000000000000000000131000019000000000000004000024900000000000000S
022023071053501101005 B00004820000482000000000000000000178000023500000000000003000028300000000000000S
022023071053501101006 A00006690000669000000000000000000243000033600000010000004000042500000000000000S
022023071053501101006 B00006800000680000000000000000000239000033500000010000003000045000000000000000S
022023071053501101007 A00006100000610000000000000000000228000032100000030000003000041300000000000000S
022023071053501101007 B00007030000703000000000000000000293000039500000030000003000049600000000000000S
022023071053501102001 A00005500000550000000000000000000179000027500000020000002000036600000000000000S
022023071053501102001 B00003270000327000000000000000000081000013900000000000003000020500000000000000S
022023071053501102001 C00005350000535000000000000000000190000027200000010000003000034800000000000000S
022023071053501102002 A00005470000547000000000000000000207000029300000010000002000037200000000000000S
022023071053501102002 B00003980000398000000000000000000153000020500000000000002000025400000000000000S
022023071053501102002 C00005640000564000000000000000000223000029300000020000005000036400000000000000S
022023071053501102003 A00005850000585000000000000000000242000033900000000000002000043200000000000000S
022023071053501102003 B00004360000436000000000000000000163000022800000030000003000029900000000000000S
022023071053501102003 C00005080000508000000000000000000210000031400000000000004000038900000000000000S
022023071053501103001 A00006810000681000000000000000000223000032200000010000005000043000000000000000S
022023071053501103001 B00005920000592000000000000000000205000029000000120000003000037000000000000000S
022023071053501103001 C00004060000406000000000000000000131000019600000020000002000026000000000000000S
022023071053501103002 A00005960000596000000000000000000201000027000000020000002000035100000000000000S
022023071053501103002 B00004100000410000000000000000000128000017500000010000001000024300000000000000S
022023071053501103002 C00005130000513000000000000000000175000025000000020000001000032300000000000000S
022023071053501103003 A00003510000351000000000000000000113000016600000040000002000020900000000000000S
022023071053501103003 B00003380000338000000000000000000109000016600000000000000000020900000000000000S
022023071053501103003 C00003460000346000000000000000000122000016300000000000002000022700000000000000S
022023071053501103004 A00007160000716000000000000000000262000037700000020000007000047700000000000000S
022023071053501103004 B00005100000510000000000000000000155000024000000010000002000032500000000000000S
022023071053501103004 C00007170000717000000000000000000266000034000000000000007000045900000000000000S
022023071053501103005 A00006090000609000000000000000000211000029300000030000008000038400000000000000S
022023071053501103005 B00004830000483000000000000000000130000019500000020000000000027100000000000000S
022023071053501103005 C00005610000561000000000000000000198000027300000040000002000036900000000000000S
022023071053501103006 A00004760000476000000000000000000132000021100000010000000000028500000000000000S
022023071053501103006 B00006330000633000000000000000000219000031100000020000006000038800000000000000S
