season,team,league,player,country,position,date_birth,minutes_playing,minutes_per_match_playing,goals,assist,goals_minus_pk,pk,pk_attemp,yellow_card,red_card
2005,Barcelona,La Liga,Deco,POR,MF,1977,2947,32.7,8,11,8,0,0,13,0
2005,Barcelona,La Liga,Edmílson,BRA,"DF,MF",1976,362,4,0,0,0,0,0,1,0
2005,Barcelona,La Liga,Samuel Eto'o,CMR,FW,1981,3036,33.7,24,3,20,4,5,4,0
2005,Barcelona,La Liga,Gabri García,ESP,"DF,MF",1979,57,0.6,0,0,0,0,0,0,0
2005,Barcelona,La Liga,Ludovic Giuly,FRA,"FW,MF",1976,2080,23.1,11,4,11,0,0,1,0
2005,Barcelona,La Liga,Andrés Iniesta,ESP,MF,1984,1657,18.4,2,2,2,0,0,2,0
2005,Barcelona,La Liga,Albert Jorquera,ESP,GK,1979,180,2,0,0,0,0,0,0,0
2005,Barcelona,La Liga,Henrik Larsson,SWE,FW,1971,571,6.3,3,0,3,0,0,1,0
2005,Barcelona,La Liga,Gerard López,ESP,MF,1979,302,3.4,2,0,2,0,0,2,0
2005,Barcelona,La Liga,Maxi López,ARG,FW,1984,237,2.6,0,0,0,0,0,0,0
2005,Barcelona,La Liga,Rafael Márquez,MEX,"DF,MF",1979,2715,30.2,3,4,3,0,0,7,1
2005,Barcelona,La Liga,Lionel Messi,ARG,"FW,MF",1987,70,0.8,1,0,1,0,0,0,0
2005,Barcelona,La Liga,Thiago Motta,ITA,MF,1982,273,3,0,0,0,0,0,1,0
2005,Barcelona,La Liga,Fernando Navarro,ESP,DF,1982,217,2.4,0,0,0,0,0,0,0
2005,Barcelona,La Liga,Oleguer Presas,ESP,DF,1980,2926,32.5,1,1,1,0,0,3,0
2005,Barcelona,La Liga,Carles Puyol,ESP,DF,1978,3109,34.5,0,1,0,0,0,6,0
2005,Barcelona,La Liga,Rodri,ESP,DF,1984,3,0,0,NA,0,0,NA,0,0
2005,Barcelona,La Liga,Ronaldinho,BRA,"FW,MF",1980,3071,34.1,9,9,6,3,4,5,0
2005,Barcelona,La Liga,Rubén,ESP,GK,1984,105,1.2,0,0,0,0,0,0,0
2005,Barcelona,La Liga,Sylvinho,BRA,DF,1974,960,10.7,0,1,0,0,0,3,0
2005,Barcelona,La Liga,Víctor Valdés,ESP,GK,1982,3135,34.8,0,0,0,0,0,0,1
2005,Barcelona,La Liga,Xavi,ESP,MF,1980,3052,33.9,3,6,3,0,0,5,0
2005,Bastia,Ligue 1,Pierre-Yves André,FRA,FW,1974,1484,16.5,4,2,4,0,0,3,1
2005,Bastia,Ligue 1,Chaouki Ben Saada,TUN,"FW,MF",1984,1031,11.5,1,0,1,0,0,1,0
2005,Bastia,Ligue 1,Abdelmalek Cherrad,ALG,FW,1981,520,5.8,0,0,0,0,0,3,0
2005,Bastia,Ligue 1,Pascal Chimbonda,FRA,DF,1979,3215,35.7,3,1,3,0,0,6,0
2005,Bastia,Ligue 1,Hénoch Conombo,BFA,FW,1986,277,3.1,0,0,0,0,0,0,0
2005,Bastia,Ligue 1,Gary Coulibaly,FRA,MF,1986,15,0.2,0,0,0,0,0,0,0
2005,Bastia,Ligue 1,Paul Essola,CMR,MF,1981,238,2.6,0,0,0,0,0,1,0
2005,Bastia,Ligue 1,Bernt Haas,SUI,DF,1978,346,3.8,0,0,0,0,0,0,0
2005,Bastia,Ligue 1,Youssouf Hadji,MAR,"FW,MF",1980,2592,28.8,7,2,7,0,0,1,0
2005,Bastia,Ligue 1,Fabrice Jau,FRA,MF,1978,2205,24.5,4,0,4,0,0,5,0
2005,Bastia,Ligue 1,Christian Karembeu,FRA,"DF,MF",1970,630,7,0,0,0,0,0,3,0
2005,Bastia,Ligue 1,Jean-Louis Leca,FRA,GK,1985,91,1,0,0,0,0,0,0,0
2005,Bastia,Ligue 1,Benjamin Longue,NCL,DF,1980,12,0.1,0,0,0,0,0,0,0
2005,Bastia,Ligue 1,Franck Matingou,COD,MF,1979,1686,18.7,0,0,0,0,0,9,0
2005,Bastia,Ligue 1,Frédéric Née,FRA,FW,1975,1488,16.5,3,3,3,0,0,0,0
2005,Bastia,Ligue 1,Nicolas Penneteau,FRA,GK,1981,3329,37,0,0,0,0,0,1,1
2005,Bastia,Ligue 1,Sébastien Piocelle,FRA,MF,1978,1069,11.9,0,0,0,0,0,1,0
2005,Bastia,Ligue 1,Romain Rocchi,FRA,MF,1981,1899,21.1,1,4,1,0,0,6,1
2005,Bastia,Ligue 1,David Sauget,FRA,DF,1979,1372,15.2,0,2,0,0,0,3,0
2005,Bastia,Ligue 1,Djibril Sidibé,MLI,MF,1982,2475,27.5,2,2,2,0,0,3,1
2005,Bastia,Ligue 1,Alexandre Song,CMR,"DF,MF",1987,2344,26,0,1,0,0,0,7,0
2005,Bastia,Ligue 1,Bjørn Tore Kvarme,NOR,DF,1972,838,9.3,0,0,0,0,0,2,0
2005,Bastia,Ligue 1,Cédric Uras,FRA,DF,1977,1554,17.3,0,0,0,0,0,1,1
2005,Bastia,Ligue 1,Tony Vairelles,FRA,"DF,FW",1973,1374,15.3,4,0,4,0,0,1,0
2005,Bastia,Ligue 1,Greg Vanney,USA,DF,1974,1550,17.2,0,0,0,0,0,5,0
2005,Bastia,Ligue 1,Antar Yahia,ALG,DF,1982,2700,30,2,2,2,0,0,8,1
2005,Bastia,Ligue 1,Stéphane Ziani,FRA,MF,1971,1114,12.4,1,2,1,0,0,2,0
2005,Bayern Munich,Bundesliga,Michael Ballack,GER,MF,1976,2396,26.6,13,6,12,1,1,7,0
2005,Bayern Munich,Bundesliga,Sebastian Deisler,GER,MF,1980,1050,11.7,4,2,4,0,0,2,0
2005,Bayern Munich,Bundesliga,Martín Demichelis,ARG,"DF,MF",1980,1435,15.9,0,1,0,0,0,4,1
2005,Bayern Munich,Bundesliga,Torsten Frings,GER,MF,1976,2152,23.9,3,4,3,0,0,6,0
2005,Bayern Munich,Bundesliga,Andreas Görlitz,GER,"DF,MF",1982,487,5.4,0,0,0,0,0,2,1
2005,Bayern Munich,Bundesliga,Paolo Guerrero,PER,FW,1984,699,7.8,6,2,6,0,0,1,0
2005,Bayern Munich,Bundesliga,Owen Hargreaves,ENG,MF,1981,1658,18.4,1,3,1,0,0,5,0
2005,Bayern Munich,Bundesliga,Vahid Hashemian,IRN,"FW,MF",1976,318,3.5,0,0,0,0,0,0,0
2005,Bayern Munich,Bundesliga,Jens Jeremies,GER,MF,1974,186,2.1,0,0,0,0,0,2,0
2005,Bayern Munich,Bundesliga,Oliver Kahn,GER,GK,1969,2790,31,0,0,0,0,0,0,0
2005,Bayern Munich,Bundesliga,Robert Kovač,CRO,DF,1974,1919,21.3,0,0,0,0,0,3,0
2005,Bayern Munich,Bundesliga,Samuel Kuffour,GHA,DF,1976,473,5.3,0,0,0,0,0,1,1
2005,Bayern Munich,Bundesliga,Thomas Linke,GER,DF,1969,847,9.4,0,0,0,0,0,5,0
2005,Bayern Munich,Bundesliga,Bixente Lizarazu,FRA,DF,1969,997,11.1,0,0,0,0,0,2,0
2005,Bayern Munich,Bundesliga,Lúcio,BRA,DF,1978,2795,31.1,3,0,3,0,0,2,1
2005,Bayern Munich,Bundesliga,Roy Makaay,NED,FW,1975,2840,31.6,22,10,19,3,3,1,0
2005,Bayern Munich,Bundesliga,Claudio Pizarro,PER,FW,1978,1715,19.1,11,4,11,0,0,2,0
2005,Bayern Munich,Bundesliga,Tobias Rau,GER,DF,1981,416,4.6,0,0,0,0,0,2,0
2005,Bayern Munich,Bundesliga,Michael Rensing,GER,GK,1984,270,3,0,0,0,0,0,0,0
2005,Bayern Munich,Bundesliga,Zé Roberto,BRA,"DF,MF",1974,1442,16,1,5,1,0,0,3,0
2005,Bayern Munich,Bundesliga,Willy Sagnol,FRA,DF,1977,1801,20,1,5,1,0,0,2,0
2005,Bayern Munich,Bundesliga,Hasan Salihamidžić,BIH,"DF,MF",1977,2212,24.6,2,2,2,0,0,2,1
2005,Bayern Munich,Bundesliga,Roque Santa Cruz,PAR,FW,1981,209,2.3,0,1,0,0,0,0,0
2005,Bayern Munich,Bundesliga,Mehmet Scholl,GER,MF,1970,943,10.5,3,7,3,0,0,0,0
2005,Bayern Munich,Bundesliga,Bastian Schweinsteiger,GER,"DF,MF",1984,1658,18.4,3,8,3,0,0,5,0
2005,Bayern Munich,Bundesliga,Alexander Zickler,GER,FW,1974,9,0.1,0,0,0,0,0,0,0
2005,Betis,La Liga,Arzu,ESP,"DF,MF",1981,2022,22.5,0,1,0,0,0,6,0
2005,Betis,La Liga,Marcos Assunção,BRA,MF,1976,2679,29.8,8,4,8,0,0,7,1
2005,Betis,La Liga,Capi,ESP,MF,1977,345,3.8,0,1,0,0,0,2,0
2005,Betis,La Liga,Paolo Castellini,ITA,DF,1979,540,6,0,0,0,0,0,2,0
2005,Betis,La Liga,Denílson,BRA,MF,1977,289,3.2,0,0,0,0,0,0,0
2005,Betis,La Liga,Toni Doblas,ESP,GK,1980,2610,29,0,0,0,0,0,3,0
2005,Betis,La Liga,Edu,BRA,"FW,MF",1979,2652,29.5,11,4,11,0,0,4,0
2005,Betis,La Liga,Luis Fernández,ESP,DF,1972,1714,19,0,0,0,0,0,7,1
2005,Betis,La Liga,Fernando,ESP,"FW,MF",1979,2426,27,5,4,5,0,0,3,0
2005,Betis,La Liga,Israel,ESP,MF,1987,215,2.4,0,0,0,0,0,1,0
2005,Betis,La Liga,Joaquín,ESP,"FW,MF",1981,3257,36.2,5,15,5,0,0,2,0
2005,Betis,La Liga,Juan José Cañas,ESP,MF,1972,1515,16.8,0,0,0,0,0,8,0
2005,Betis,La Liga,Juanito,ESP,DF,1976,2949,32.8,4,1,4,0,0,10,1
2005,Betis,La Liga,Alejandro Lembo,URU,DF,1978,759,8.4,0,1,0,0,0,5,2
2005,Betis,La Liga,Daniel Martín,ESP,FW,1981,86,1,1,0,1,0,0,0,0
2005,Betis,La Liga,Melli,ESP,DF,1984,2518,28,1,1,1,0,0,8,0
2005,Betis,La Liga,Pablo Niño,ESP,MF,1978,266,3,0,0,0,0,0,2,0
2005,Betis,La Liga,Ricardo Oliveira,BRA,FW,1980,3283,36.5,22,5,21,1,1,5,1
2005,Betis,La Liga,Alfonso Pérez,ESP,FW,1972,186,2.1,0,0,0,0,0,1,0
2005,Betis,La Liga,Toni Prats,ESP,GK,1971,810,9,0,0,0,0,0,1,0
2005,Betis,La Liga,David Rivas,ESP,DF,1978,2836,31.5,4,2,4,0,0,6,1
2005,Betis,La Liga,Ismael Santiago,ESP,MF,1978,118,1.3,0,NA,0,0,NA,1,0
2005,Betis,La Liga,Washington Tais,URU,DF,1972,958,10.6,0,0,0,0,0,2,0
2005,Betis,La Liga,Fernando Varela,ESP,"DF,MF",1979,1627,18.1,0,3,0,0,0,7,0
2005,Betis,La Liga,Benjamín Zarandona,EQG,MF,1976,968,10.8,0,0,0,0,0,2,0
2005,Birmingham City,Premier League,Darren Anderton,ENG,MF,1972,868,9.6,3,1,3,0,0,1,0
2005,Birmingham City,Premier League,Robbie Blake,ENG,"FW,MF",1976,335,3.7,2,0,1,1,1,0,0
2005,Birmingham City,Premier League,Darren Carter,ENG,"DF,MF",1983,1040,11.6,2,1,2,0,0,1,0
2005,Birmingham City,Premier League,Jamie Clapham,ENG,DF,1975,1673,18.6,0,0,0,0,0,0,0
2005,Birmingham City,Premier League,Stephen Clemence,ENG,MF,1978,1300,14.4,0,0,0,0,0,3,0
2005,Birmingham City,Premier League,Kenny Cunningham,IRL,DF,1971,3168,35.2,0,0,0,0,0,3,0
2005,Birmingham City,Premier League,Salif Diao,SEN,MF,1977,157,1.7,0,0,0,0,0,1,0
2005,Birmingham City,Premier League,David Dunn,ENG,MF,1979,722,8,2,3,2,0,0,4,0
2005,Birmingham City,Premier League,Mikael Forssell,FIN,FW,1981,329,3.7,0,1,0,0,0,0,0
2005,Birmingham City,Premier League,Julian Gray,ENG,"FW,MF",1979,1919,21.3,2,0,2,0,0,0,0
2005,Birmingham City,Premier League,Jesper Grønkjær,DEN,"FW,MF",1977,1143,12.7,0,1,0,0,0,1,0
2005,Birmingham City,Premier League,Emile Heskey,ENG,FW,1978,2872,31.9,10,4,10,0,0,6,0
2005,Birmingham City,Premier League,Muzzy Izzet,TUR,MF,1974,816,9.1,1,1,1,0,0,3,1
2005,Birmingham City,Premier League,Stern John,TRI,FW,1976,54,0.6,0,0,0,0,NA,0,0
2005,Birmingham City,Premier League,Damien Johnson,NIR,MF,1978,3102,34.5,0,1,0,0,0,9,2
2005,Birmingham City,Premier League,Stan Lazaridis,AUS,"DF,MF",1972,1346,15,0,1,0,0,0,1,0
2005,Birmingham City,Premier League,Mario Melchiot,NED,DF,1976,2842,31.6,1,1,1,0,0,3,0
2005,Birmingham City,Premier League,Clinton Morrison,IRL,FW,1979,1232,13.7,4,2,4,0,0,4,0
2005,Birmingham City,Premier League,Mehdi Nafti,TUN,MF,1978,606,6.7,0,0,0,0,0,4,0
2005,Birmingham City,Premier League,Walter Pandiani,URU,FW,1976,1041,11.6,4,2,3,1,1,2,0
2005,Birmingham City,Premier League,Jermaine Pennant,ENG,MF,1983,1011,11.2,0,3,0,0,0,3,0
2005,Birmingham City,Premier League,Robbie Savage,WAL,MF,1974,1613,17.9,4,2,NA,NA,NA,5,0
2005,Birmingham City,Premier League,Maik Taylor,NIR,GK,1971,3420,38,0,0,0,0,0,0,0
2005,Birmingham City,Premier League,Martin Taylor,ENG,DF,1979,358,4,0,0,0,0,0,1,0
2005,Birmingham City,Premier League,Olivier Tébily,CIV,DF,1975,764,8.5,0,0,0,0,0,2,0
2005,Birmingham City,Premier League,Matt Upson,ENG,DF,1979,3240,36,2,1,2,0,0,5,0
2005,Birmingham City,Premier League,Dwight Yorke,TRI,"FW,MF",1971,526,5.8,2,0,2,0,0,1,0
2005,Blackburn,Premier League,Lorenzo Amoruso,ITA,DF,1971,453,5,0,0,0,0,0,1,1
2005,Blackburn,Premier League,Jay Bothroyd,ENG,FW,1982,488,5.4,1,0,1,0,0,0,1
2005,Blackburn,Premier League,Matt Derbyshire,ENG,FW,1986,9,0.1,0,0,0,0,NA,0,0
2005,Blackburn,Premier League,Paul Dickov,SCO,FW,1972,2358,26.2,9,2,7,2,3,7,0
2005,Blackburn,Premier League,Youri Djorkaeff,FRA,"FW,MF",1968,202,2.2,0,1,0,0,0,0,0
2005,Blackburn,Premier League,Jonathan Douglas,IRL,MF,1981,45,0.5,0,0,0,0,NA,0,0
2005,Blackburn,Premier League,Brett Emerton,AUS,"DF,MF",1979,3088,34.3,4,4,4,0,0,4,0
2005,Blackburn,Premier League,Barry Ferguson,SCO,MF,1978,1890,21,2,1,2,0,0,4,0
2005,Blackburn,Premier League,Garry Flitcroft,ENG,MF,1972,1443,16,0,0,0,0,0,4,0
2005,Blackburn,Premier League,Brad Friedel,USA,GK,1971,3420,38,0,0,0,0,0,0,0
2005,Blackburn,Premier League,Paul Gallagher,SCO,"FW,MF",1984,524,5.8,2,1,2,0,0,0,0
2005,Blackburn,Premier League,Morten Gamst Pedersen,NOR,"FW,MF",1981,1546,17.2,4,3,4,0,0,1,0
2005,Blackburn,Premier League,Michael Gray,ENG,"DF,MF",1974,803,8.9,0,0,0,0,0,0,0
2005,Blackburn,Premier League,Vratislav Greško,SVK,DF,1977,137,1.5,0,0,0,0,0,0,0
2005,Blackburn,Premier League,Matt Jansen,ENG,FW,1977,298,3.3,2,0,2,0,0,0,0
2005,Blackburn,Premier League,Nils-Eric Johansson,SWE,DF,1980,1711,19,0,0,0,0,0,2,0
2005,Blackburn,Premier League,Jemal Johnson,USA,"FW,MF",1985,87,1,0,0,0,0,0,0,0
2005,Blackburn,Premier League,Tugay Kerimoğlu,TUR,MF,1970,1262,14,0,1,0,0,0,8,1
2005,Blackburn,Premier League,Dominic Matteo,SCO,"DF,MF",1974,2236,24.8,0,1,0,0,0,7,0
2005,Blackburn,Premier League,Jay McEveley,SCO,DF,1985,450,5,0,0,0,0,0,1,0
2005,Blackburn,Premier League,Aaron Mokoena,RSA,"DF,MF",1980,1282,14.2,0,1,0,0,0,5,0
2005,Blackburn,Premier League,Lucas Neill,AUS,DF,1978,3150,35,1,2,1,0,0,9,0
2005,Blackburn,Premier League,Ryan Nelsen,NZL,DF,1977,1350,15,0,0,0,0,0,2,0
2005,Blackburn,Premier League,Javier de Pedro,ESP,MF,1973,59,0.7,0,0,0,0,NA,0,0
2005,Blackburn,Premier League,Steven Reid,IRL,"DF,MF",1981,1959,21.8,2,4,2,0,0,3,0
2005,Blackburn,Premier League,Robbie Savage,WAL,MF,1974,724,8,0,1,NA,NA,NA,3,0
2005,Blackburn,Premier League,Craig Short,ENG,DF,1968,1053,11.7,1,0,1,0,0,1,1
2005,Blackburn,Premier League,Jon Stead,ENG,FW,1983,1786,19.8,2,1,2,0,0,6,0
2005,Blackburn,Premier League,David Thompson,ENG,MF,1977,1179,13.1,0,3,0,0,0,4,1
2005,Blackburn,Premier League,Andy Todd,ENG,DF,1974,2295,25.5,1,0,1,0,0,4,0
2005,Blackburn,Premier League,Dwight Yorke,TRI,"FW,MF",1971,190,2.1,0,0,NA,NA,NA,0,0
2005,Bochum,Bundesliga,Fatih Akyel,TUR,DF,1977,45,0.5,0,NA,0,0,NA,0,0
2005,Bochum,Bundesliga,Tommy Bechmann,DEN,"FW,MF",1981,1580,17.6,4,3,4,0,0,4,0
2005,Bochum,Bundesliga,Michał Bemben,GER,"DF,MF",1976,213,2.4,0,0,0,0,0,0,0
2005,Bochum,Bundesliga,Philipp Bönig,GER,DF,1980,2251,25,0,0,0,0,0,4,0
2005,Bochum,Bundesliga,Søren Colding,DEN,DF,1972,2511,27.9,0,0,0,0,0,5,0
2005,Bochum,Bundesliga,Mamadou Diabang,SEN,FW,1979,385,4.3,3,0,3,0,0,0,1
2005,Bochum,Bundesliga,Rein van Duijnhoven,NED,GK,1967,2032,22.6,0,0,0,0,0,1,0
2005,Bochum,Bundesliga,Edu,BRA,FW,1981,1111,12.3,3,1,3,0,0,3,0
2005,Bochum,Bundesliga,Dennis Grote,GER,MF,1986,80,0.9,0,NA,0,0,NA,0,0
2005,Bochum,Bundesliga,Þórður Guðjónsson,ISL,"FW,MF",1973,53,0.6,0,0,0,0,0,0,0
2005,Bochum,Bundesliga,Raymond Kalla,CMR,DF,1975,1976,22,4,0,4,0,0,3,0
2005,Bochum,Bundesliga,Aleksander Knavs,SVN,DF,1975,2207,24.5,1,3,1,0,0,3,0
2005,Bochum,Bundesliga,Vratislav Lokvenc,CZE,FW,1973,2788,31,10,6,10,0,0,7,0
2005,Bochum,Bundesliga,Peter Madsen,DEN,FW,1978,1578,17.5,5,2,2,3,4,4,0
2005,Bochum,Bundesliga,Marcel Maltritz,GER,"DF,MF",1978,2219,24.7,2,0,2,0,0,10,0
2005,Bochum,Bundesliga,Gaetano Manno,GER,"FW,MF",1982,29,0.3,0,0,0,0,0,1,0
2005,Bochum,Bundesliga,Marvin Matip,CMR,"DF,MF",1985,45,0.5,0,0,0,0,0,0,0
2005,Bochum,Bundesliga,Martin Meichelbeck,GER,DF,1976,1587,17.6,1,0,1,0,0,5,1
2005,Bochum,Bundesliga,Zvjezdan Misimović,BIH,MF,1982,1703,18.9,3,6,2,1,1,2,0
2005,Bochum,Bundesliga,Christoph Preuß,GER,"DF,MF",1981,2031,22.6,2,2,2,0,0,4,1
2005,Bochum,Bundesliga,Peter Skov-Jensen,DEN,GK,1971,180,2,0,0,0,0,0,0,0
2005,Bochum,Bundesliga,Filip Tapalović,CRO,MF,1976,632,7,1,0,1,0,0,1,0
2005,Bochum,Bundesliga,Alexander Thamm,GER,DF,1983,1,0,0,NA,0,0,NA,0,0
2005,Bochum,Bundesliga,Filip Trojan,CZE,MF,1983,1246,13.8,0,2,0,0,0,1,0
2005,Bochum,Bundesliga,Christian Vander,GER,GK,1980,848,9.4,0,0,0,0,0,0,0
2005,Bochum,Bundesliga,Dariusz Wosz,GER,MF,1969,2084,23.2,2,4,2,0,0,3,0
2005,Bochum,Bundesliga,Tomasz Zdebel,POL,MF,1973,2229,24.8,1,2,1,0,0,11,0
2005,Bologna,Serie A,Christian Amoroso,ITA,MF,1976,1591,17.7,2,0,2,0,0,3,0
2005,Bologna,Serie A,Claudio Bellucci,ITA,FW,1975,2745,30.5,10,5,6,4,4,4,0
2005,Bologna,Serie A,Jonatan Binotto,ITA,MF,1975,350,3.9,0,1,0,0,0,1,0
2005,Bologna,Serie A,Ciro Capuano,ITA,DF,1981,1078,12,0,2,0,0,0,1,0
2005,Bologna,Serie A,Giacomo Cipriani,ITA,FW,1980,1289,14.3,3,1,3,0,0,5,1
2005,Bologna,Serie A,Leonardo Colucci,ITA,MF,1972,2034,22.6,0,2,0,0,0,11,0
2005,Bologna,Serie A,Daniele Daino,ITA,DF,1979,751,8.3,0,0,0,0,0,1,0
2005,Bologna,Serie A,Luigi Della Rocca,ITA,FW,1984,131,1.5,1,0,1,0,0,0,0
2005,Bologna,Serie A,Marco Ferrante,ITA,FW,1971,214,2.4,0,0,0,0,0,0,0
2005,Bologna,Serie A,Gennaro Fragiello,ITA,FW,1984,14,0.2,0,NA,0,0,NA,0,0
2005,Bologna,Serie A,Alessandro Gamberini,ITA,DF,1981,2283,25.4,0,0,0,0,0,5,0
2005,Bologna,Serie A,Federico Giunti,ITA,MF,1971,1605,17.8,2,1,2,0,1,9,0
2005,Bologna,Serie A,Juárez,BRA,DF,1973,2366,26.3,0,0,0,0,0,7,1
2005,Bologna,Serie A,Nicola Legrottaglie,ITA,DF,1976,759,8.4,0,0,0,0,0,0,0
2005,Bologna,Serie A,Tomas Locatelli,ITA,"FW,MF",1976,2343,26,3,4,3,0,1,2,0
2005,Bologna,Serie A,Massimo Loviso,ITA,MF,1984,915,10.2,1,0,1,0,0,3,0
2005,Bologna,Serie A,Mourad Meghni,ALG,MF,1984,872,9.7,3,0,3,0,0,5,0
2005,Bologna,Serie A,Valentin Năstase,ROU,DF,1974,1182,13.1,0,1,0,0,0,5,0
2005,Bologna,Serie A,Carlo Nervo,ITA,MF,1971,1440,16,0,1,0,0,0,4,0
2005,Bologna,Serie A,Gianluca Pagliuca,ITA,GK,1966,3420,38,0,0,0,0,0,2,0
2005,Bologna,Serie A,Fabio Petruzzi,ITA,DF,1970,1448,16.1,2,0,2,0,0,3,0
2005,Bologna,Serie A,Andrea Sussi,ITA,DF,1973,2343,26,1,1,1,0,0,7,1
2005,Bologna,Serie A,Igli Tare,ALB,FW,1973,1813,20.1,5,1,5,0,0,0,1
2005,Bologna,Serie A,Luca Tedeschi,ITA,DF,1987,1,0,0,NA,0,0,NA,0,0
2005,Bologna,Serie A,Stefano Torrisi,ITA,DF,1971,2057,22.9,0,0,0,0,0,5,0
2005,Bologna,Serie A,Theodoros Zagorakis,GRE,MF,1971,2702,30,0,3,0,0,0,7,1
2005,Bolton,Premier League,Anthony Barness,ENG,DF,1973,429,4.8,0,0,0,0,0,0,0
2005,Bolton,Premier League,Tal Ben Haim,ISR,DF,1982,1751,19.5,1,0,1,0,0,5,0
2005,Bolton,Premier League,Iván Campo,ESP,"DF,MF",1974,1717,19.1,0,0,0,0,0,4,0
2005,Bolton,Premier League,Vincent Candela,FRA,"DF,MF",1973,780,8.7,0,0,0,0,0,3,0
2005,Bolton,Premier League,Júlio César,BRA,DF,1978,361,4,0,0,0,0,0,0,0
2005,Bolton,Premier League,Kevin Davies,ENG,FW,1977,2838,31.5,8,2,8,0,0,5,0
2005,Bolton,Premier League,Khalilou Fadiga,SEN,MF,1974,120,1.3,0,0,0,0,0,0,0
2005,Bolton,Premier League,Les Ferdinand,ENG,FW,1966,258,2.9,1,1,1,0,0,1,0
2005,Bolton,Premier League,Ricardo Gardner,JAM,"DF,MF",1978,2677,29.7,0,1,0,0,0,3,0
2005,Bolton,Premier League,Stelios Giannakopoulos,GRE,"FW,MF",1974,2368,26.3,7,4,7,0,0,5,0
2005,Bolton,Premier League,El Hadji Diouf,SEN,"FW,MF",1981,2043,22.7,9,4,8,1,2,7,0
2005,Bolton,Premier League,Fernando Hierro,ESP,"DF,MF",1968,1424,15.8,1,1,1,0,0,3,0
2005,Bolton,Premier League,Nicky Hunt,ENG,DF,1983,2412,26.8,0,3,0,0,0,5,0
2005,Bolton,Premier League,Jussi Jääskeläinen,FIN,GK,1975,3236,36,0,0,0,0,0,1,1
2005,Bolton,Premier League,Radhi Jaïdi,TUN,DF,1975,1837,20.4,5,1,5,0,0,2,0
2005,Bolton,Premier League,Blessing Kaku,NGA,MF,1978,25,0.3,0,0,0,0,0,0,0
2005,Bolton,Premier League,Bruno N'Gotty,FRA,DF,1971,3257,36.2,0,2,0,0,0,4,1
2005,Bolton,Premier League,Kevin Nolan,ENG,MF,1982,2495,27.7,4,2,4,0,0,5,0
2005,Bolton,Premier League,Joey O'Brien,IRL,"DF,MF",1986,9,0.1,0,0,0,0,NA,0,0
2005,Bolton,Premier League,Andy Oakes,ENG,GK,1977,90,1,0,0,0,0,0,0,0
2005,Bolton,Premier League,Jay-Jay Okocha,NGA,MF,1973,2423,26.9,6,2,2,4,4,2,0
2005,Bolton,Premier League,Henrik Pedersen,DEN,FW,1975,1353,15,6,1,6,0,0,0,0
2005,Bolton,Premier League,Kevin Poole,ENG,GK,1963,94,1,0,0,0,0,0,0,0
2005,Bolton,Premier League,Gary Speed,WAL,MF,1969,3340,37.1,1,5,1,0,0,1,0
2005,Bolton,Premier League,Ricardo Vaz Tê,POR,"FW,MF",1986,193,2.1,0,0,0,0,0,1,0
2005,Bordeaux,Ligue 1,Kodjo Afanou,FRA,DF,1977,718,8,0,0,0,0,0,0,0
2005,Bordeaux,Ligue 1,Bruno Basto,POR,DF,1978,18,0.2,0,0,0,0,0,0,0
2005,Bordeaux,Ligue 1,Hervé Bugnet,FRA,"FW,MF",1981,47,0.5,0,0,0,0,0,0,0
2005,Bordeaux,Ligue 1,Marouane Chamakh,MAR,FW,1984,2355,26.2,10,3,10,0,0,5,1
2005,Bordeaux,Ligue 1,Gérald Cid,FRA,DF,1983,581,6.5,1,0,1,0,0,2,0
2005,Bordeaux,Ligue 1,Renaud Cohade,FRA,MF,1984,1014,11.3,0,0,0,0,0,3,0
2005,Bordeaux,Ligue 1,Jean-Claude Darcheville,FRA,FW,1975,1352,15,4,0,4,0,0,2,0
2005,Bordeaux,Ligue 1,Julien Faubert,FRA,"DF,FW",1983,2305,25.6,1,4,1,0,0,5,0
2005,Bordeaux,Ligue 1,David Jemmali,TUN,DF,1974,2073,23,0,1,0,0,0,8,1
2005,Bordeaux,Ligue 1,Franck Jurietti,FRA,DF,1975,2700,30,0,1,0,0,0,9,0
2005,Bordeaux,Ligue 1,Michalis Kapsis,GRE,DF,1973,2586,28.7,0,0,0,0,0,2,0
2005,Bordeaux,Ligue 1,Lilian Laslandes,FRA,FW,1971,1456,16.2,6,2,5,1,1,3,1
2005,Bordeaux,Ligue 1,Florian Marange,FRA,DF,1986,450,5,0,0,0,0,0,1,0
2005,Bordeaux,Ligue 1,Rio Mavuba,FRA,MF,1984,3420,38,0,0,0,0,0,3,0
2005,Bordeaux,Ligue 1,Camel Meriem,FRA,MF,1979,2712,30.1,6,3,4,2,2,4,0
2005,Bordeaux,Ligue 1,Juan Pablo Francia,ARG,"FW,MF",1984,2440,27.1,2,8,2,0,0,2,0
2005,Bordeaux,Ligue 1,Marc Planus,FRA,DF,1982,3060,34,0,0,0,0,0,5,0
2005,Bordeaux,Ligue 1,Ulrich Ramé,FRA,GK,1972,3330,37,0,0,0,0,0,1,0
2005,Bordeaux,Ligue 1,Thiago Ribeiro,BRA,FW,1986,69,0.8,0,0,0,0,0,0,0
